year,event,noc,medal,iso_code,gdp_per_capita,population,host_noc,is_host,log_gdp_per_capita,log_population
2010,"Aerials, Men",BLR,gold,BLR,6034.67885177216,9483836.0,CAN,0,8.705277917827742,16.065099433736183
2010,"Individual, Men",BLR,silver,BLR,6034.67885177216,9483836.0,CAN,0,8.705277917827742,16.065099433736183
2010,"Four, Men",CAN,bronze,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"Singles, Women",CAN,bronze,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"500 metres, Men",CAN,bronze,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"3,000 metres, Women",CAN,bronze,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"5,000 metres, Women",CAN,bronze,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"Two, Women",CAN,gold,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"Team, Men",CAN,gold,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"Ice Dance, Mixed",CAN,gold,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"Moguls, Men",CAN,gold,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"Ski Cross, Women",CAN,gold,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"Ice Hockey, Men",CAN,gold,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"Ice Hockey, Women",CAN,gold,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"500 metres, Men",CAN,gold,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"Relay, Men",CAN,gold,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"Skeleton, Men",CAN,gold,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"Parallel Giant Slalom, Men",CAN,gold,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"Cross, Women",CAN,gold,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"Team Pursuit (8 laps), Men",CAN,gold,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"1,000 metres, Women",CAN,gold,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"Two, Women",CAN,silver,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"Team, Women",CAN,silver,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"Moguls, Women",CAN,silver,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"500 metres, Women",CAN,silver,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"Relay, Women",CAN,silver,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"Cross, Men",CAN,silver,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"1,500 metres, Women",CAN,silver,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706089,17.342044655751035
2010,"Team, Women",CHN,bronze,CHN,4629.24551710077,1337705000.0,CAN,0,8.440149178531815,21.01422129601767
2010,"Aerials, Men",CHN,bronze,CHN,4629.24551710077,1337705000.0,CAN,0,8.440149178531815,21.01422129601767
2010,"Aerials, Women",CHN,bronze,CHN,4629.24551710077,1337705000.0,CAN,0,8.440149178531815,21.01422129601767
2010,"500 metres, Women",CHN,bronze,CHN,4629.24551710077,1337705000.0,CAN,0,8.440149178531815,21.01422129601767
2010,"Pairs, Mixed",CHN,gold,CHN,4629.24551710077,1337705000.0,CAN,0,8.440149178531815,21.01422129601767
2010,"500 metres, Women",CHN,gold,CHN,4629.24551710077,1337705000.0,CAN,0,8.440149178531815,21.01422129601767
2010,"1,000 metres, Women",CHN,gold,CHN,4629.24551710077,1337705000.0,CAN,0,8.440149178531815,21.01422129601767
2010,"1,500 metres, Women",CHN,gold,CHN,4629.24551710077,1337705000.0,CAN,0,8.440149178531815,21.01422129601767
2010,"Relay, Women",CHN,gold,CHN,4629.24551710077,1337705000.0,CAN,0,8.440149178531815,21.01422129601767
2010,"Pairs, Mixed",CHN,silver,CHN,4629.24551710077,1337705000.0,CAN,0,8.440149178531815,21.01422129601767
2010,"Aerials, Women",CHN,silver,CHN,4629.24551710077,1337705000.0,CAN,0,8.440149178531815,21.01422129601767
2010,"Sprint, Men",CRO,bronze,HRV,13729.7654965022,4295427.0,CAN,0,9.527321418973202,15.273061526386682
2010,"Slalom, Men",CRO,silver,HRV,13729.7654965022,4295427.0,CAN,0,9.527321418973202,15.273061526386682
2010,"Combined, Men",CRO,silver,HRV,13729.7654965022,4295427.0,CAN,0,9.527321418973202,15.273061526386682
2010,"Slalom, Women",CZE,bronze,CZE,20160.4355077059,10474410.0,CAN,0,9.91147732451675,16.16444569760385
2010,"15 kilometres, Men",CZE,bronze,CZE,20160.4355077059,10474410.0,CAN,0,9.91147732451675,16.16444569760385
2010,"Relay, Men",CZE,bronze,CZE,20160.4355077059,10474410.0,CAN,0,9.91147732451675,16.16444569760385
2010,"1,500 metres, Women",CZE,bronze,CZE,20160.4355077059,10474410.0,CAN,0,9.91147732451675,16.16444569760385
2010,"3,000 metres, Women",CZE,gold,CZE,20160.4355077059,10474410.0,CAN,0,9.91147732451675,16.16444569760385
2010,"5,000 metres, Women",CZE,gold,CZE,20160.4355077059,10474410.0,CAN,0,9.91147732451675,16.16444569760385
2010,"10 kilometres, Women",EST,silver,EST,14663.7041018705,1331475.0,CAN,0,9.59313061077466,14.101797908243109
2010,"30 kilometres, Women",FIN,bronze,FIN,46506.2919016566,5363352.0,CAN,0,10.74734289213496,15.495099710717025
2010,"Relay, Women",FIN,bronze,FIN,46506.2919016566,5363352.0,CAN,0,10.74734289213496,15.495099710717025
2010,"Ice Hockey, Men",FIN,bronze,FIN,46506.2919016566,5363352.0,CAN,0,10.74734289213496,15.495099710717025
2010,"Ice Hockey, Women",FIN,bronze,FIN,46506.2919016566,5363352.0,CAN,0,10.74734289213496,15.495099710717025
2010,"Halfpipe, Men",FIN,silver,FIN,46506.2919016566,5363352.0,CAN,0,10.74734289213496,15.495099710717025
2010,"Pursuit, Men",FRA,bronze,FRA,40694.8211697025,65026211.0,CAN,0,10.61385611934683,17.99030099273188
2010,"Sprint, Women",FRA,bronze,FRA,40694.8211697025,65026211.0,CAN,0,10.61385611934683,17.99030099273188
2010,"Pursuit, Women",FRA,bronze,FRA,40694.8211697025,65026211.0,CAN,0,10.61385611934683,17.99030099273188
2010,"Ski Cross, Women",FRA,bronze,FRA,40694.8211697025,65026211.0,CAN,0,10.61385611934683,17.99030099273188
2010,"Parallel Giant Slalom, Men",FRA,bronze,FRA,40694.8211697025,65026211.0,CAN,0,10.61385611934683,17.99030099273188
2010,"Cross, Men",FRA,bronze,FRA,40694.8211697025,65026211.0,CAN,0,10.61385611934683,17.99030099273188
2010,"Sprint, Men",FRA,gold,FRA,40694.8211697025,65026211.0,CAN,0,10.61385611934683,17.99030099273188
2010,"Mass Start, Men",FRA,gold,FRA,40694.8211697025,65026211.0,CAN,0,10.61385611934683,17.99030099273188
2010,"Individual, Men",FRA,gold,FRA,40694.8211697025,65026211.0,CAN,0,10.61385611934683,17.99030099273188
2010,"Relay, Women",FRA,silver,FRA,40694.8211697025,65026211.0,CAN,0,10.61385611934683,17.99030099273188
2010,"Cross, Women",FRA,silver,FRA,40694.8211697025,65026211.0,CAN,0,10.61385611934683,17.99030099273188
2010,"Skeleton, Women",GBR,gold,GBR,39778.3220528565,62766365.0,CAN,0,10.59107737084605,17.954929898787338
2010,"Mass Start, Women",GER,bronze,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Relay, Women",GER,bronze,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Pairs, Mixed",GER,bronze,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Doubles, Men",GER,bronze,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Singles, Women",GER,bronze,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Team, Men",GER,bronze,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Skeleton, Women",GER,bronze,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Giant Slalom, Women",GER,gold,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Slalom, Women",GER,gold,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Combined, Women",GER,gold,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Pursuit, Women",GER,gold,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Mass Start, Women",GER,gold,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Two, Men",GER,gold,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Team Sprint, Women",GER,gold,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Singles, Men",GER,gold,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Singles, Women",GER,gold,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Team Pursuit (6 laps), Women",GER,gold,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Sprint, Women",GER,silver,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Two, Men",GER,silver,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Four, Men",GER,silver,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"50 kilometres, Men",GER,silver,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Skiathlon, Men",GER,silver,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Team Sprint, Men",GER,silver,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Relay, Women",GER,silver,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Singles, Men",GER,silver,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Skeleton, Women",GER,silver,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Large Hill, Team, Men",GER,silver,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"500 metres, Women",GER,silver,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"3,000 metres, Women",GER,silver,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"5,000 metres, Women",GER,silver,DEU,42396.9665976293,81776930.0,CAN,0,10.65483209615202,18.219505732455367
2010,"Singles, Men",ITA,bronze,ITA,35856.8625485539,59819407.0,CAN,0,10.487290251657043,17.90684069804439
2010,"Individual, Men",ITA,bronze,ITA,35856.8625485539,59819407.0,CAN,0,10.487290251657043,17.90684069804439
2010,"500 metres, Women",ITA,bronze,ITA,35856.8625485539,59819407.0,CAN,0,10.487290251657043,17.90684069804439
2010,"Slalom, Men",ITA,gold,ITA,35856.8625485539,59819407.0,CAN,0,10.487290251657043,17.90684069804439
2010,"15 kilometres, Men",ITA,silver,ITA,35856.8625485539,59819407.0,CAN,0,10.487290251657043,17.90684069804439
2010,"Singles, Men",JPN,bronze,JPN,44968.1562349739,128070000.0,CAN,0,10.71370987903484,18.668087547402255
2010,"500 metres, Men",JPN,bronze,JPN,44968.1562349739,128070000.0,CAN,0,10.71370987903484,18.668087547402255
2010,"Singles, Women",JPN,silver,JPN,44968.1562349739,128070000.0,CAN,0,10.71370987903484,18.668087547402255
2010,"500 metres, Men",JPN,silver,JPN,44968.1562349739,128070000.0,CAN,0,10.71370987903484,18.668087547402255
2010,"Team Pursuit (6 laps), Women",JPN,silver,JPN,44968.1562349739,128070000.0,CAN,0,10.71370987903484,18.668087547402255
2010,"Individual, Women",KAZ,silver,KAZ,8793.07589980782,16836810.0,CAN,0,9.08171986118615,16.639078118905598
2010,"1,000 metres, Women",KOR,bronze,KOR,24071.2620526362,49554112.0,CAN,0,10.088773962000674,17.71857580217899
2010,"1,500 metres, Women",KOR,bronze,KOR,24071.2620526362,49554112.0,CAN,0,10.088773962000674,17.71857580217899
2010,"Singles, Women",KOR,gold,KOR,24071.2620526362,49554112.0,CAN,0,10.088773962000674,17.71857580217899
2010,"1,000 metres, Men",KOR,gold,KOR,24071.2620526362,49554112.0,CAN,0,10.088773962000674,17.71857580217899
2010,"1,500 metres, Men",KOR,gold,KOR,24071.2620526362,49554112.0,CAN,0,10.088773962000674,17.71857580217899
2010,"500 metres, Men",KOR,gold,KOR,24071.2620526362,49554112.0,CAN,0,10.088773962000674,17.71857580217899
2010,"10,000 metres, Men",KOR,gold,KOR,24071.2620526362,49554112.0,CAN,0,10.088773962000674,17.71857580217899
2010,"500 metres, Women",KOR,gold,KOR,24071.2620526362,49554112.0,CAN,0,10.088773962000674,17.71857580217899
2010,"500 metres, Men",KOR,silver,KOR,24071.2620526362,49554112.0,CAN,0,10.088773962000674,17.71857580217899
2010,"1,000 metres, Men",KOR,silver,KOR,24071.2620526362,49554112.0,CAN,0,10.088773962000674,17.71857580217899
2010,"Relay, Men",KOR,silver,KOR,24071.2620526362,49554112.0,CAN,0,10.088773962000674,17.71857580217899
2010,"1,500 metres, Women",KOR,silver,KOR,24071.2620526362,49554112.0,CAN,0,10.088773962000674,17.71857580217899
2010,"1,000 metres, Men",KOR,silver,KOR,24071.2620526362,49554112.0,CAN,0,10.088773962000674,17.71857580217899
2010,"5,000 metres, Men",KOR,silver,KOR,24071.2620526362,49554112.0,CAN,0,10.088773962000674,17.71857580217899
2010,"Doubles, Men",LAT,silver,LVA,11188.4191700977,2097555.0,CAN,0,9.322634519663788,14.556282938672206
2010,"Skeleton, Men",LAT,silver,LVA,11188.4191700977,2097555.0,CAN,0,9.322634519663788,14.556282938672206
2010,"10,000 metres, Men",NED,bronze,NLD,51305.7338533973,16615394.0,CAN,0,10.845557795934337,16.625840173001556
2010,"Team Pursuit (8 laps), Men",NED,bronze,NLD,51305.7338533973,16615394.0,CAN,0,10.845557795934337,16.625840173001556
2010,"1,000 metres, Women",NED,bronze,NLD,51305.7338533973,16615394.0,CAN,0,10.845557795934337,16.625840173001556
2010,"Parallel Giant Slalom, Women",NED,gold,NLD,51305.7338533973,16615394.0,CAN,0,10.845557795934337,16.625840173001556
2010,"1,500 metres, Men",NED,gold,NLD,51305.7338533973,16615394.0,CAN,0,10.845557795934337,16.625840173001556
2010,"5,000 metres, Men",NED,gold,NLD,51305.7338533973,16615394.0,CAN,0,10.845557795934337,16.625840173001556
2010,"1,500 metres, Women",NED,gold,NLD,51305.7338533973,16615394.0,CAN,0,10.845557795934337,16.625840173001556
2010,"1,000 metres, Women",NED,silver,NLD,51305.7338533973,16615394.0,CAN,0,10.845557795934337,16.625840173001556
2010,"Giant Slalom, Men",NOR,bronze,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515508
2010,"Sprint, Men",NOR,bronze,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515508
2010,"10 kilometres, Women",NOR,bronze,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515508
2010,"Ski Cross, Men",NOR,bronze,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515508
2010,"Large Hill, Team, Men",NOR,bronze,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515508
2010,"1,500 metres, Men",NOR,bronze,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515508
2010,"Super G, Men",NOR,gold,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515508
2010,"Individual, Men",NOR,gold,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515508
2010,"Relay, Men",NOR,gold,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515508
2010,"Individual, Women",NOR,gold,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515508
2010,"50 kilometres, Men",NOR,gold,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515508
2010,"Team Sprint, Men",NOR,gold,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515508
2010,"Sprint, Women",NOR,gold,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515508
2010,"Skiathlon, Women",NOR,gold,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515508
2010,"Relay, Women",NOR,gold,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515508
2010,"Downhill, Men",NOR,silver,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515508
2010,"Giant Slalom, Men",NOR,silver,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515508
2010,"Sprint, Men",NOR,silver,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515508
2010,"Relay, Men",NOR,silver,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515508
2010,"30 kilometres, Women",NOR,silver,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515508
2010,"Team, Men",NOR,silver,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515508
2010,"Ski Cross, Women",NOR,silver,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515508
2010,"Individual, Men",NOR,silver,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515508
2010,"Skiathlon, Women",POL,bronze,POL,12567.7317676382,38042794.0,CAN,0,9.438887837221882,17.45422224194527
2010,"Team Pursuit (6 laps), Women",POL,bronze,POL,12567.7317676382,38042794.0,CAN,0,9.438887837221882,17.45422224194527
2010,"30 kilometres, Women",POL,gold,POL,12567.7317676382,38042794.0,CAN,0,9.438887837221882,17.45422224194527
2010,"Sprint, Women",POL,silver,POL,12567.7317676382,38042794.0,CAN,0,9.438887837221882,17.45422224194527
2010,"Normal Hill, Individual, Men",POL,silver,POL,12567.7317676382,38042794.0,CAN,0,9.438887837221882,17.45422224194527
2010,"Large Hill, Individual, Men",POL,silver,POL,12567.7317676382,38042794.0,CAN,0,9.438887837221882,17.45422224194527
2010,"Two, Men",RUS,bronze,RUS,10674.990234375,142849468.0,CAN,0,9.27565892328376,18.77730196244791
2010,"Team Sprint, Men",RUS,bronze,RUS,10674.990234375,142849468.0,CAN,0,9.27565892328376,18.77730196244791
2010,"Team Sprint, Women",RUS,bronze,RUS,10674.990234375,142849468.0,CAN,0,9.27565892328376,18.77730196244791
2010,"Ice Dance, Mixed",RUS,bronze,RUS,10674.990234375,142849468.0,CAN,0,9.27565892328376,18.77730196244791
2010,"Skeleton, Men",RUS,bronze,RUS,10674.990234375,142849468.0,CAN,0,9.27565892328376,18.77730196244791
2010,"5,000 metres, Men",RUS,bronze,RUS,10674.990234375,142849468.0,CAN,0,9.27565892328376,18.77730196244791
2010,"Relay, Women",RUS,gold,RUS,10674.990234375,142849468.0,CAN,0,9.27565892328376,18.77730196244791
2010,"Sprint, Men",RUS,gold,RUS,10674.990234375,142849468.0,CAN,0,9.27565892328376,18.77730196244791
2010,"Mass Start, Women",RUS,silver,RUS,10674.990234375,142849468.0,CAN,0,9.27565892328376,18.77730196244791
2010,"Sprint, Men",RUS,silver,RUS,10674.990234375,142849468.0,CAN,0,9.27565892328376,18.77730196244791
2010,"Singles, Men",RUS,silver,RUS,10674.990234375,142849468.0,CAN,0,9.27565892328376,18.77730196244791
2010,"Parallel Giant Slalom, Women",RUS,silver,RUS,10674.990234375,142849468.0,CAN,0,9.27565892328376,18.77730196244791
2010,"10,000 metres, Men",RUS,silver,RUS,10674.990234375,142849468.0,CAN,0,9.27565892328376,18.77730196244791
2010,"Sprint, Women",SLO,bronze,SVN,23329.8417691156,2048583.0,CAN,0,10.05748858269996,14.532658892600049
2010,"Super G, Women",SLO,silver,SVN,23329.8417691156,2048583.0,CAN,0,10.05748858269996,14.532658892600049
2010,"Giant Slalom, Women",SLO,silver,SVN,23329.8417691156,2048583.0,CAN,0,10.05748858269996,14.532658892600049
2010,"Combined, Men",SUI,bronze,CHE,76531.3729407691,7824909.0,CAN,0,11.245456039545951,15.872822664929895
2010,"Team, Men",SUI,bronze,CHE,76531.3729407691,7824909.0,CAN,0,11.245456039545951,15.872822664929895
2010,"Cross, Women",SUI,bronze,CHE,76531.3729407691,7824909.0,CAN,0,11.245456039545951,15.872822664929895
2010,"Downhill, Men",SUI,gold,CHE,76531.3729407691,7824909.0,CAN,0,11.245456039545951,15.872822664929895
2010,"Giant Slalom, Men",SUI,gold,CHE,76531.3729407691,7824909.0,CAN,0,11.245456039545951,15.872822664929895
2010,"15 kilometres, Men",SUI,gold,CHE,76531.3729407691,7824909.0,CAN,0,11.245456039545951,15.872822664929895
2010,"Ski Cross, Men",SUI,gold,CHE,76531.3729407691,7824909.0,CAN,0,11.245456039545951,15.872822664929895
