year,event,medal,noc,iso_code,gdp_per_capita,population,host_noc,is_host,log_gdp_per_capita,log_population
2010,"Mass Start, Women",silver,RUS,RUS,10674.990234375,142849468.0,CAN,0,9.27565892328376,18.77730196244791
2010,"Individual, Women",silver,KAZ,KAZ,8793.07589980782,16836810.0,CAN,0,9.08171986118615,16.639078118905598
2010,"Relay, Women",silver,FRA,FRA,40694.8211697025,65026211.0,CAN,0,10.61385611934683,17.99030099273188
2010,"Two, Men",silver,GER,DEU,42396.9665976293,81776930.0,CAN,0,10.654832096152019,18.219505732455367
2010,"Four, Men",silver,GER,DEU,42396.9665976293,81776930.0,CAN,0,10.654832096152019,18.219505732455367
2010,"Two, Women",silver,CAN,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706087,17.342044655751035
2010,"Sprint, Men",silver,RUS,RUS,10674.990234375,142849468.0,CAN,0,9.27565892328376,18.77730196244791
2010,"15 kilometres, Men",silver,ITA,ITA,35856.8625485539,59819407.0,CAN,0,10.487290251657045,17.90684069804439
2010,"50 kilometres, Men",silver,GER,DEU,42396.9665976293,81776930.0,CAN,0,10.654832096152019,18.219505732455367
2010,"Skiathlon, Men",silver,GER,DEU,42396.9665976293,81776930.0,CAN,0,10.654832096152019,18.219505732455367
2010,"Relay, Men",silver,NOR,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515507
2010,"Team Sprint, Men",silver,GER,DEU,42396.9665976293,81776930.0,CAN,0,10.654832096152019,18.219505732455367
2010,"Sprint, Women",silver,POL,POL,12567.7317676382,38042794.0,CAN,0,9.438887837221882,17.45422224194527
2010,"10 kilometres, Women",silver,EST,EST,14663.7041018705,1331475.0,CAN,0,9.59313061077466,14.101797908243109
2010,"30 kilometres, Women",silver,NOR,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515507
2010,"Skiathlon, Women",silver,SWE,SWE,52542.5759090299,9378126.0,CAN,0,10.869379089617276,16.053890514241985
2010,"Relay, Women",silver,GER,DEU,42396.9665976293,81776930.0,CAN,0,10.654832096152019,18.219505732455367
2010,"Team Sprint, Women",silver,SWE,SWE,52542.5759090299,9378126.0,CAN,0,10.869379089617276,16.053890514241985
2010,"Team, Men",silver,NOR,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515507
2010,"Team, Women",silver,CAN,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706087,17.342044655751035
2010,"Singles, Men",silver,RUS,RUS,10674.990234375,142849468.0,CAN,0,9.27565892328376,18.77730196244791
2010,"Singles, Women",silver,JPN,JPN,44968.1562349739,128070000.0,CAN,0,10.71370987903484,18.668087547402255
2010,"Pairs, Mixed",silver,CHN,CHN,4629.24551710077,1337705000.0,CAN,0,8.440149178531815,21.01422129601767
2010,"Ice Dance, Mixed",silver,USA,USA,48642.6100179312,309378227.0,CAN,0,10.792255175108533,19.5500751219399
2010,"Moguls, Men",silver,AUS,AUS,52313.8939041213,22031750.0,CAN,0,10.86501727259481,16.907995152754747
2010,"Aerials, Men",silver,USA,USA,48642.6100179312,309378227.0,CAN,0,10.792255175108533,19.5500751219399
2010,"Ski Cross, Men",silver,AUT,AUT,46611.1393420232,8363404.0,CAN,0,10.749594833222146,15.939376079220304
2010,"Moguls, Women",silver,CAN,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706087,17.342044655751035
2010,"Aerials, Women",silver,CHN,CHN,4629.24551710077,1337705000.0,CAN,0,8.440149178531815,21.01422129601767
2010,"Ski Cross, Women",silver,NOR,NOR,88163.2085931423,4889252.0,CAN,0,11.386945018837231,15.402549884515507
2010,"Ice Hockey, Men",silver,USA,USA,48642.6100179312,309378227.0,CAN,0,10.792255175108533,19.5500751219399
2010,"Ice Hockey, Women",silver,USA,USA,48642.6100179312,309378227.0,CAN,0,10.792255175108533,19.5500751219399
2010,"Singles, Men",silver,GER,DEU,42396.9665976293,81776930.0,CAN,0,10.654832096152019,18.219505732455367
2010,"Doubles, Men",silver,LAT,LVA,11188.4191700977,2097555.0,CAN,0,9.322634519663787,14.556282938672206
2010,"Singles, Women",silver,AUT,AUT,46611.1393420232,8363404.0,CAN,0,10.749594833222146,15.939376079220304
2010,"Team, Men",silver,USA,USA,48642.6100179312,309378227.0,CAN,0,10.792255175108533,19.5500751219399
2010,"Individual, Men",silver,USA,USA,48642.6100179312,309378227.0,CAN,0,10.792255175108533,19.5500751219399
2010,"Sprint, Men",silver,USA,USA,48642.6100179312,309378227.0,CAN,0,10.792255175108533,19.5500751219399
2010,"500 metres, Men",silver,KOR,KOR,24071.2620526362,49554112.0,CAN,0,10.088773962000674,17.71857580217899
2010,"1,000 metres, Men",silver,KOR,KOR,24071.2620526362,49554112.0,CAN,0,10.088773962000674,17.71857580217899
2010,"1,500 metres, Men",silver,USA,USA,48642.6100179312,309378227.0,CAN,0,10.792255175108533,19.5500751219399
2010,"Relay, Men",silver,KOR,KOR,24071.2620526362,49554112.0,CAN,0,10.088773962000674,17.71857580217899
2010,"500 metres, Women",silver,CAN,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706087,17.342044655751035
2010,"1,000 metres, Women",silver,USA,USA,48642.6100179312,309378227.0,CAN,0,10.792255175108533,19.5500751219399
2010,"1,500 metres, Women",silver,KOR,KOR,24071.2620526362,49554112.0,CAN,0,10.088773962000674,17.71857580217899
2010,"Relay, Women",silver,CAN,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706087,17.342044655751035
2010,"Skeleton, Men",silver,LAT,LVA,11188.4191700977,2097555.0,CAN,0,9.322634519663787,14.556282938672206
2010,"Skeleton, Women",silver,GER,DEU,42396.9665976293,81776930.0,CAN,0,10.654832096152019,18.219505732455367
2010,"Normal Hill, Individual, Men",silver,POL,POL,12567.7317676382,38042794.0,CAN,0,9.438887837221882,17.45422224194527
2010,"Large Hill, Individual, Men",silver,POL,POL,12567.7317676382,38042794.0,CAN,0,9.438887837221882,17.45422224194527
2010,"Large Hill, Team, Men",silver,GER,DEU,42396.9665976293,81776930.0,CAN,0,10.654832096152019,18.219505732455367
2010,"Parallel Giant Slalom, Men",silver,AUT,AUT,46611.1393420232,8363404.0,CAN,0,10.749594833222146,15.939376079220304
2010,"Halfpipe, Men",silver,FIN,FIN,46506.2919016566,5363352.0,CAN,0,10.74734289213496,15.495099710717023
2010,"Cross, Men",silver,CAN,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706087,17.342044655751035
2010,"Parallel Giant Slalom, Women",silver,RUS,RUS,10674.990234375,142849468.0,CAN,0,9.27565892328376,18.77730196244791
2010,"Halfpipe, Women",silver,USA,USA,48642.6100179312,309378227.0,CAN,0,10.792255175108533,19.5500751219399
2010,"Cross, Women",silver,FRA,FRA,40694.8211697025,65026211.0,CAN,0,10.61385611934683,17.99030099273188
2010,"500 metres, Men",silver,JPN,JPN,44968.1562349739,128070000.0,CAN,0,10.71370987903484,18.668087547402255
2010,"1,000 metres, Men",silver,KOR,KOR,24071.2620526362,49554112.0,CAN,0,10.088773962000674,17.71857580217899
2010,"1,500 metres, Men",silver,USA,USA,48642.6100179312,309378227.0,CAN,0,10.792255175108533,19.5500751219399
2010,"5,000 metres, Men",silver,KOR,KOR,24071.2620526362,49554112.0,CAN,0,10.088773962000674,17.71857580217899
2010,"10,000 metres, Men",silver,RUS,RUS,10674.990234375,142849468.0,CAN,0,9.27565892328376,18.77730196244791
2010,"Team Pursuit (8 laps), Men",silver,USA,USA,48642.6100179312,309378227.0,CAN,0,10.792255175108533,19.5500751219399
2010,"500 metres, Women",silver,GER,DEU,42396.9665976293,81776930.0,CAN,0,10.654832096152019,18.219505732455367
2010,"1,000 metres, Women",silver,NED,NLD,51305.7338533973,16615394.0,CAN,0,10.845557795934335,16.625840173001556
2010,"1,500 metres, Women",silver,CAN,CAN,47560.6666009406,34005902.0,CAN,1,10.769761366706087,17.342044655751035
2010,"3,000 metres, Women",silver,GER,DEU,42396.9665976293,81776930.0,CAN,0,10.654832096152019,18.219505732455367
2010,"5,000 metres, Women",silver,GER,DEU,42396.9665976293,81776930.0,CAN,0,10.654832096152019,18.219505732455367
2010,"Team Pursuit (6 laps), Women",silver,JPN,JPN,44968.1562349739,128070000.0,CAN,0,10.71370987903484,18.668087547402255
2014,"Downhill, Men",silver,ITA,ITA,36028.3494022349,60320707.0,RUS,0,10.492061390931296,17.915186002417567
2014,"Super G, Men",silver,USA,USA,54973.4207515712,319257560.0,RUS,0,10.914605088344972,19.581508733097717
2014,"Giant Slalom, Men",silver,FRA,FRA,43148.0459288416,66312067.0,RUS,0,10.672392409943663,18.009882444628186
2014,"Slalom, Men",silver,AUT,AUT,51314.9722616322,8546356.0,RUS,0,10.8457378455288,15.961015551233999
2014,"Combined, Men",silver,CRO,HRV,14186.7295493276,4201598.0,RUS,0,9.560062267855985,15.250975487081362
2014,"Downhill, Women",silver,—,,,,RUS,0,,
2014,"Super G, Women",silver,GER,DEU,48959.5991203133,80982500.0,RUS,0,10.798750729250589,18.209743639911967
2014,"Giant Slalom, Women",silver,AUT,AUT,51314.9722616322,8546356.0,RUS,0,10.8457378455288,15.961015551233999
2014,"Slalom, Women",silver,AUT,AUT,51314.9722616322,8546356.0,RUS,0,10.8457378455288,15.961015551233999
2014,"Combined, Women",silver,AUT,AUT,51314.9722616322,8546356.0,RUS,0,10.8457378455288,15.961015551233999
2014,"Sprint, Men",silver,AUT,AUT,51314.9722616322,8546356.0,RUS,0,10.8457378455288,15.961015551233999
2014,"Pursuit, Men",silver,CZE,CZE,20038.4163180257,10525347.0,RUS,0,9.905406526029457,16.16929690611039
2014,"Mass Start, Men",silver,FRA,FRA,43148.0459288416,66312067.0,RUS,0,10.672392409943663,18.009882444628186
2014,"Individual, Men",silver,GER,DEU,48959.5991203133,80982500.0,RUS,0,10.798750729250589,18.209743639911967
2014,"Relay, Men",silver,AUT,AUT,51314.9722616322,8546356.0,RUS,0,10.8457378455288,15.961015551233999
2014,"Sprint, Women",silver,RUS,RUS,14055.47265625,144237223.0,RUS,1,9.550767111821791,18.786969884039504
2014,"Pursuit, Women",silver,NOR,NOR,97666.6951838749,5137232.0,RUS,0,11.489315891316119,15.452024970975842
2014,"Mass Start, Women",silver,CZE,CZE,20038.4163180257,10525347.0,RUS,0,9.905406526029457,16.16929690611039
2014,"Individual, Women",silver,SUI,CHE,88724.9909402638,8188649.0,RUS,0,11.393296875404394,15.918259484957348
2014,"Relay, Women",silver,NOR,NOR,97666.6951838749,5137232.0,RUS,0,11.489315891316119,15.452024970975842
2014,"Relay, Mixed",silver,CZE,CZE,20038.4163180257,10525347.0,RUS,0,9.905406526029457,16.16929690611039
2014,"Two, Men",silver,USA,USA,54973.4207515712,319257560.0,RUS,0,10.914605088344972,19.581508733097717
2014,"Four, Men",silver,USA,USA,54973.4207515712,319257560.0,RUS,0,10.914605088344972,19.581508733097717
2014,"Two, Women",silver,USA,USA,54973.4207515712,319257560.0,RUS,0,10.914605088344972,19.581508733097717
2014,"Sprint, Men",silver,SWE,SWE,59583.4584491714,9696110.0,RUS,0,10.995133271732174,16.08723533211137
2014,"15 kilometres, Men",silver,SWE,SWE,59583.4584491714,9696110.0,RUS,0,10.995133271732174,16.08723533211137
2014,"50 kilometres, Men",silver,RUS,RUS,14055.47265625,144237223.0,RUS,1,9.550767111821791,18.786969884039504
2014,"Skiathlon, Men",silver,SWE,SWE,59583.4584491714,9696110.0,RUS,0,10.995133271732174,16.08723533211137
2014,"Relay, Men",silver,RUS,RUS,14055.47265625,144237223.0,RUS,1,9.550767111821791,18.786969884039504
2014,"Team Sprint, Men",silver,RUS,RUS,14055.47265625,144237223.0,RUS,1,9.550767111821791,18.786969884039504
2014,"Sprint, Women",silver,NOR,NOR,97666.6951838749,5137232.0,RUS,0,11.489315891316119,15.452024970975842
2014,"10 kilometres, Women",silver,SWE,SWE,59583.4584491714,9696110.0,RUS,0,10.995133271732174,16.08723533211137
2014,"30 kilometres, Women",silver,NOR,NOR,97666.6951838749,5137232.0,RUS,0,11.489315891316119,15.452024970975842
2014,"Skiathlon, Women",silver,SWE,SWE,59583.4584491714,9696110.0,RUS,0,10.995133271732174,16.08723533211137
2014,"Relay, Women",silver,FIN,FIN,50073.7760815871,5461512.0,RUS,0,10.821252718529616,15.513236232461892
2014,"Team Sprint, Women",silver,FIN,FIN,50073.7760815871,5461512.0,RUS,0,10.821252718529616,15.513236232461892
2014,"Team, Men",silver,GBR,GBR,47746.2421759562,64620000.0,RUS,0,10.7736556449263,17.984034518360627
2014,"Team, Women",silver,SWE,SWE,59583.4584491714,9696110.0,RUS,0,10.995133271732174,16.08723533211137
2014,"Singles, Men",silver,CAN,CAN,50960.8431174661,35434066.0,RUS,0,10.838812834800432,17.38318423175861
2014,"Singles, Women",silver,KOR,KOR,30667.0912467447,50746659.0,RUS,0,10.330945412269772,17.7423563412068
2014,"Pairs, Mixed",silver,RUS,RUS,14055.47265625,144237223.0,RUS,1,9.550767111821791,18.786969884039504
2014,"Ice Dance, Mixed",silver,CAN,CAN,50960.8431174661,35434066.0,RUS,0,10.838812834800432,17.38318423175861
2014,"Team, Mixed",silver,CAN,CAN,50960.8431174661,35434066.0,RUS,0,10.838812834800432,17.38318423175861
2014,"Moguls, Men",silver,CAN,CAN,50960.8431174661,35434066.0,RUS,0,10.838812834800432,17.38318423175861
2014,"Aerials, Men",silver,AUS,AUS,62817.2061751737,23475686.0,RUS,0,11.047984298610725,16.97147580520884
2014,"Ski Cross, Men",silver,FRA,FRA,43148.0459288416,66312067.0,RUS,0,10.672392409943663,18.009882444628186
2014,"Halfpipe, Men",silver,CAN,CAN,50960.8431174661,35434066.0,RUS,0,10.838812834800432,17.38318423175861
2014,"Slopestyle, Men",silver,USA,USA,54973.4207515712,319257560.0,RUS,0,10.914605088344972,19.581508733097717
2014,"Moguls, Women",silver,CAN,CAN,50960.8431174661,35434066.0,RUS,0,10.838812834800432,17.38318423175861
2014,"Aerials, Women",silver,CHN,CHN,7781.06597484974,1371860000.0,RUS,0,8.95944862254895,21.03943332022726
2014,"Ski Cross, Women",silver,CAN,CAN,50960.8431174661,35434066.0,RUS,0,10.838812834800432,17.38318423175861
2014,"Halfpipe, Women",silver,FRA,FRA,43148.0459288416,66312067.0,RUS,0,10.672392409943663,18.009882444628186
2014,"Slopestyle, Women",silver,USA,USA,54973.4207515712,319257560.0,RUS,0,10.914605088344972,19.581508733097717
2014,"Ice Hockey, Men",silver,SWE,SWE,59583.4584491714,9696110.0,RUS,0,10.995133271732174,16.08723533211137
2014,"Ice Hockey, Women",silver,USA,USA,54973.4207515712,319257560.0,RUS,0,10.914605088344972,19.581508733097717
2014,"Singles, Men",silver,RUS,RUS,14055.47265625,144237223.0,RUS,1,9.550767111821791,18.786969884039504
2014,"Doubles, Men",silver,AUT,AUT,51314.9722616322,8546356.0,RUS,0,10.8457378455288,15.961015551233999
2014,"Singles, Women",silver,GER,DEU,48959.5991203133,80982500.0,RUS,0,10.798750729250589,18.209743639911967
2014,"Team Relay, Mixed",silver,RUS,RUS,14055.47265625,144237223.0,RUS,1,9.550767111821791,18.786969884039504
2014,"Team, Men",silver,GER,DEU,48959.5991203133,80982500.0,RUS,0,10.798750729250589,18.209743639911967
2014,"Individual, Men",silver,JPN,JPN,38475.3952461838,127276000.0,RUS,0,10.557774231459613,18.66186851472436
2014,"Sprint, Men",silver,NOR,NOR,97666.6951838749,5137232.0,RUS,0,11.489315891316119,15.452024970975842
2014,"500 metres, Men",silver,CHN,CHN,7781.06597484974,1371860000.0,RUS,0,8.95944862254895,21.03943332022726
2014,"1,000 metres, Men",silver,RUS,RUS,14055.47265625,144237223.0,RUS,1,9.550767111821791,18.786969884039504
2014,"1,500 metres, Men",silver,CHN,CHN,7781.06597484974,1371860000.0,RUS,0,8.95944862254895,21.03943332022726
2014,"Relay, Men",silver,USA,USA,54973.4207515712,319257560.0,RUS,0,10.914605088344972,19.581508733097717
2014,"500 metres, Women",silver,ITA,ITA,36028.3494022349,60320707.0,RUS,0,10.492061390931296,17.915186002417567
2014,"1,000 metres, Women",silver,CHN,CHN,7781.06597484974,1371860000.0,RUS,0,8.95944862254895,21.03943332022726
2014,"1,500 metres, Women",silver,KOR,KOR,30667.0912467447,50746659.0,RUS,0,10.330945412269772,17.7423563412068
2014,"Relay, Women",silver,CAN,CAN,50960.8431174661,35434066.0,RUS,0,10.838812834800432,17.38318423175861
2014,"Skeleton, Men",silver,LAT,LVA,15185.814581236,1993782.0,RUS,0,9.62811701984983,14.505543895543228
2014,"Skeleton, Women",silver,USA,USA,54973.4207515712,319257560.0,RUS,0,10.914605088344972,19.581508733097717
2014,"Normal Hill, Individual, Men",silver,SLO,SVN,24013.0682060959,2061980.0,RUS,0,10.086353469726403,14.539177244190956
2014,"Large Hill, Individual, Men",silver,JPN,JPN,38475.3952461838,127276000.0,RUS,0,10.557774231459613,18.66186851472436
2014,"Large Hill, Team, Men",silver,AUT,AUT,51314.9722616322,8546356.0,RUS,0,10.8457378455288,15.961015551233999
2014,"Normal Hill, Individual, Women",silver,AUT,AUT,51314.9722616322,8546356.0,RUS,0,10.8457378455288,15.961015551233999
2014,"Parallel Giant Slalom, Men",silver,SUI,CHE,88724.9909402638,8188649.0,RUS,0,11.393296875404394,15.918259484957348
2014,"Parallel Slalom, Men",silver,SLO,SVN,24013.0682060959,2061980.0,RUS,0,10.086353469726403,14.539177244190956
2014,"Slopestyle, Men",silver,NOR,NOR,97666.6951838749,5137232.0,RUS,0,11.489315891316119,15.452024970975842
2014,"Halfpipe, Men",silver,JPN,JPN,38475.3952461838,127276000.0,RUS,0,10.557774231459613,18.66186851472436
2014,"Cross, Men",silver,RUS,RUS,14055.47265625,144237223.0,RUS,1,9.550767111821791,18.786969884039504
2014,"Parallel Giant Slalom, Women",silver,JPN,JPN,38475.3952461838,127276000.0,RUS,0,10.557774231459613,18.66186851472436
2014,"Parallel Slalom, Women",silver,GER,DEU,48959.5991203133,80982500.0,RUS,0,10.798750729250589,18.209743639911967
2014,"Slopestyle, Women",silver,FIN,FIN,50073.7760815871,5461512.0,RUS,0,10.821252718529616,15.513236232461892
2014,"Halfpipe, Women",silver,AUS,AUS,62817.2061751737,23475686.0,RUS,0,11.047984298610725,16.97147580520884
2014,"Cross, Women",silver,CAN,CAN,50960.8431174661,35434066.0,RUS,0,10.838812834800432,17.38318423175861
2014,"500 metres, Men",silver,NED,NLD,53457.2234864322,16865008.0,RUS,0,10.886637052063445,16.64075150083295
2014,"1,000 metres, Men",silver,CAN,CAN,50960.8431174661,35434066.0,RUS,0,10.838812834800432,17.38318423175861
2014,"1,500 metres, Men",silver,NED,NLD,53457.2234864322,16865008.0,RUS,0,10.886637052063445,16.64075150083295
2014,"5,000 metres, Men",silver,NED,NLD,53457.2234864322,16865008.0,RUS,0,10.886637052063445,16.64075150083295
2014,"10,000 metres, Men",silver,NED,NLD,53457.2234864322,16865008.0,RUS,0,10.886637052063445,16.64075150083295
2014,"Team Pursuit (8 laps), Men",silver,KOR,KOR,30667.0912467447,50746659.0,RUS,0,10.330945412269772,17.7423563412068
2014,"500 metres, Women",silver,RUS,RUS,14055.47265625,144237223.0,RUS,1,9.550767111821791,18.786969884039504
2014,"1,000 metres, Women",silver,NED,NLD,53457.2234864322,16865008.0,RUS,0,10.886637052063445,16.64075150083295
2014,"1,500 metres, Women",silver,NED,NLD,53457.2234864322,16865008.0,RUS,0,10.886637052063445,16.64075150083295
2014,"3,000 metres, Women",silver,CZE,CZE,20038.4163180257,10525347.0,RUS,0,9.905406526029457,16.16929690611039
2014,"5,000 metres, Women",silver,NED,NLD,53457.2234864322,16865008.0,RUS,0,10.886637052063445,16.64075150083295
2014,"Team Pursuit (6 laps), Women",silver,POL,POL,14262.2841914116,38011735.0,RUS,0,9.565373862866483,17.453405485806353
2018,"Downhill, Men",silver,NOR,NOR,82792.8427113304,5311916.0,KOR,0,11.324096895952724,15.485463156760364
2018,"Super G, Men",silver,SUI,CHE,85217.3691512274,8514329.0,KOR,0,11.35296055531743,15.95726106685996
2018,"Giant Slalom, Men",silver,NOR,NOR,82792.8427113304,5311916.0,KOR,0,11.324096895952724,15.485463156760364
2018,"Slalom, Men",silver,SUI,CHE,85217.3691512274,8514329.0,KOR,0,11.35296055531743,15.95726106685996
2018,"Combined, Men",silver,FRA,FRA,41418.1766484844,67158348.0,KOR,0,10.631475112939684,18.022563791896093
2018,"Downhill, Women",silver,NOR,NOR,82792.8427113304,5311916.0,KOR,0,11.324096895952724,15.485463156760364
2018,"Super G, Women",silver,AUT,AUT,51194.0749841299,8840521.0,KOR,0,10.843379081364967,15.994856369528714
2018,"Giant Slalom, Women",silver,NOR,NOR,82792.8427113304,5311916.0,KOR,0,11.324096895952724,15.485463156760364
2018,"Slalom, Women",silver,SUI,CHE,85217.3691512274,8514329.0,KOR,0,11.35296055531743,15.95726106685996
2018,"Combined, Women",silver,USA,USA,62499.8744390068,328529577.0,KOR,0,11.042919826746584,19.610137428365576
